,pagerank,vertex
907,9.677251001e-06,52896
908,1.880819036e-05,52905
909,1.779620106e-05,52912
910,1.344316297e-05,52913
911,1.252201673e-05,52920
912,1.073793828e-05,52925
913,1.25032002e-05,52927
914,1.375112606e-05,52945
915,1.259020701e-05,52947
916,1.146467275e-05,52949
917,9.380379197e-06,52954
918,1.443460405e-05,52963
919,1.235925538e-05,52967
920,7.24481788e-06,52968
921,1.054933637e-05,52987
922,1.233036073e-05,52992
923,7.349611678e-06,52993
924,1.161145701e-05,52994
925,1.145868373e-05,53000
926,1.322789012e-05,53003
927,1.378897196e-05,53015
928,2.201130701e-05,37165
929,2.899120591e-05,37243
930,2.455006324e-05,37310
931,2.846346615e-05,37348
932,2.51500278e-05,37413
933,2.477569615e-05,37626
934,2.08589754e-05,37641
935,2.508223952e-05,37833
936,2.383199171e-05,37896
937,2.662702354e-05,37993
938,3.241933155e-05,38075
939,4.043793888e-05,38452
940,2.886312723e-05,38887
941,3.852377995e-05,39179
942,2.869136006e-05,39347
943,3.990330879e-05,40487
944,3.40474071e-05,41289
945,3.491404641e-05,41298
946,2.904517714e-05,41367
947,3.159140761e-05,41382
948,3.690276208e-05,41505
949,3.082262992e-05,41580
950,2.015715836e-05,41643
951,4.231643106e-05,42065
952,2.864068665e-05,42088
953,2.178155955e-05,42149
954,3.743859634e-05,42430
955,4.142102262e-05,42458
956,4.319159416e-05,42645
957,2.874440725e-05,42713
958,3.297339936e-05,42985
959,2.994988972e-05,43822
960,2.682863123e-05,29237
961,1.593515663e-05,29240
962,1.58249095e-05,29281
963,2.387046879e-05,29324
964,1.885265192e-05,29327
965,1.384898587e-05,29328
966,1.268493088e-05,29344
967,1.49600537e-05,29349
968,2.120152567e-05,29365
969,1.605483703e-05,29370
970,2.360670806e-05,29373
971,2.198268339e-05,29380
972,1.84640121e-05,29391
973,1.708943819e-05,29402
974,2.392827264e-05,29418
975,1.848427019e-05,29428
976,1.434999103e-05,29433
977,2.005055103e-05,29434
978,1.893694025e-05,29459
979,2.120229692e-05,29468
980,1.599232382e-05,29480
981,2.031970143e-05,29512
982,1.555914969e-05,29517
983,1.670987876e-05,29534
984,1.922081537e-05,29540
