,pagerank,vertex
402,1.598766175e-05,55582
403,1.637164132e-05,55593
404,1.380810954e-05,55609
405,2.496925481e-05,55639
406,1.991774116e-05,56072
407,1.89418879e-05,56966
408,7.849168469e-06,69
409,1.003821308e-05,292
410,9.827359463e-06,360
411,1.071321822e-05,374
412,7.376287158e-06,507
413,7.990635822e-06,525
414,1.412713937e-05,614
415,8.983117368e-06,655
416,1.712926314e-05,40814
417,1.067058565e-05,40815
418,1.9254363e-05,40821
419,1.059740498e-05,40828
420,1.391649494e-05,40832
421,1.093786432e-05,40846
422,1.560451165e-05,40878
423,1.800134669e-05,40879
424,1.816699478e-05,40881
425,1.236095341e-05,40882
426,1.598820745e-05,40885
427,1.093483661e-05,40892
428,1.455705114e-05,40903
429,2.150208456e-05,40906
430,1.175349007e-05,40912
431,1.533545947e-05,40918
432,1.972322389e-05,40919
433,1.81329342e-05,40932
434,1.139210963e-05,40935
435,1.245764724e-05,40937
436,2.184490404e-05,40942
437,2.532055441e-05,40945
438,1.03045968e-05,40952
439,9.975447938e-06,40955
440,1.591500404e-05,40965
441,2.078583202e-05,40971
442,1.402355974e-05,40991
443,2.027255869e-05,40999
444,2.058019709e-05,41006
445,2.23076222e-05,41011
446,1.274713304e-05,41013
447,1.931600309e-05,41015
448,8.306711607e-06,29677
449,1.288087424e-05,29687
450,1.376058844e-05,29689
451,9.702012903e-06,29690
452,9.993737876e-06,29694
453,1.648551188e-05,29700
454,1.512969538e-05,29704
455,1.200979932e-05,29707
456,1.080453785e-05,29711
457,1.045796398e-05,29724
458,8.664486813e-06,29733
459,7.958426977e-06,29736
460,1.02876329e-05,29737
461,1.391839032e-05,29738
462,1.183735549e-05,29740
463,9.671472071e-06,29741
464,1.150922435e-05,29745
465,1.013769088e-05,29747
466,1.114823408e-05,29757
467,1.045343561e-05,29773
468,1.197274196e-05,29774
469,1.396843163e-05,29784
470,8.761102436e-06,29788
471,8.354617421e-06,29791
472,1.472220629e-05,29792
473,1.629438884e-05,29799
474,5.473668807e-06,29803
475,1.005876857e-05,29807
476,7.972543244e-06,29813
477,1.307863477e-05,29815
478,1.371000417e-05,29816
479,1.03838056e-05,29822
480,7.710940736e-06,50591
481,1.460574276e-05,50612
482,9.950035746e-06,50634
483,9.403217518e-06,50643
484,1.454355242e-05,50644
485,1.150636217e-05,50703
486,1.213571795e-05,50711
487,9.906811101e-06,50738
488,6.861552265e-06,50778
489,9.976860383e-06,50785
490,1.307952334e-05,50830
491,1.064864227e-05,50855
492,1.254067956e-05,50861
493,8.551282917e-06,50972
494,1.064336084e-05,50993
495,1.168596282e-05,51009
496,9.012537703e-06,51071
497,2.143357597e-05,51091
498,8.776235518e-06,51112
499,1.646316014e-05,51194
500,1.766405512e-05,51207
501,1.021709704e-05,51209
502,9.647883417e-06,51221
503,1.267912739e-05,51225
504,1.306055037e-05,51230
505,1.505633281e-05,51265
506,8.461405741e-06,51280
507,7.545135304e-06,51289
508,1.255858842e-05,51307
509,6.397692232e-06,51314
510,1.479922412e-05,51337
511,9.171815691e-06,51378
512,1.108449578e-05,23238
513,1.102260103e-05,23239
514,8.676237485e-06,23259
515,1.205962599e-05,23269
516,1.496060759e-05,23284
517,1.056651945e-05,23291
518,8.775085917e-06,23305
519,1.145773513e-05,23310
520,1.409797733e-05,23323
521,1.673227962e-05,23332
522,1.223152412e-05,23337
523,1.296952996e-05,23346
524,1.627775964e-05,23352
525,9.454027349e-06,23367
526,9.207102266e-06,23401
527,1.694216735e-05,23407
528,1.629602957e-05,23410
529,1.119855278e-05,23414
530,1.475532827e-05,23415
531,1.308146693e-05,23416
532,1.189721934e-05,23419
533,1.232267823e-05,23435
534,9.382539247e-06,23436
535,1.47597375e-05,23440
536,1.13268934e-05,23441
537,1.50694259e-05,23442
538,1.398544737e-05,23446
539,1.307379989e-05,23463
540,1.474339751e-05,23465
541,1.005972535e-05,23468
542,9.648560081e-06,23470
543,1.613043059e-05,23495
544,1.957891618e-05,44930
545,1.858084033e-05,44959
546,2.782243791e-05,44975
547,1.989632437e-05,44994
548,1.686765427e-05,45012
549,3.367280806e-05,45027
550,1.457600865e-05,45034
551,1.56767419e-05,45046
552,2.245710493e-05,45057
553,1.716642873e-05,45060
554,1.964181865e-05,45083
555,2.667215085e-05,45092
556,1.931437691e-05,45098
557,4.121485836e-05,45100
558,2.477911403e-05,45107
559,3.185042806e-05,45132
560,1.906965736e-05,45146
561,1.831520422e-05,45152
562,1.735118167e-05,45193
563,2.291619603e-05,45196
564,2.435418173e-05,45213
565,1.993643491e-05,45256
566,1.27860385e-05,45272
567,2.557945118e-05,45278
568,2.000154382e-05,45363
569,1.533174873e-05,45371
570,1.657500798e-05,45380
571,2.640387902e-05,45390
572,3.559760808e-05,45407
573,1.873026667e-05,45423
574,2.084431799e-05,45428
575,2.829361983e-05,45430
576,2.067261994e-05,52845
577,8.108330803e-06,52849
578,1.584839811e-05,52852
579,1.113805138e-05,52856
580,9.178583241e-06,52859
581,8.975621313e-06,52869
582,1.100723966e-05,52873
583,8.412392162e-06,52878
584,9.773395504e-06,52879
585,1.137487379e-05,52882
586,6.543363725e-06,52895
587,9.677251001e-06,52896
588,1.880819036e-05,52905
589,1.779620106e-05,52912
590,1.344316297e-05,52913
591,1.252201673e-05,52920
592,1.073793828e-05,52925
593,1.25032002e-05,52927
594,1.375112606e-05,52945
595,1.259020701e-05,52947
596,1.146467275e-05,52949
597,9.380377378e-06,52954
598,1.443460496e-05,52963
599,1.235925538e-05,52967
600,7.24481788e-06,52968
601,1.054933637e-05,52987
602,1.233035891e-05,52992
603,7.349611678e-06,52993
604,1.161145701e-05,52994
605,1.145868373e-05,53000
606,1.322789012e-05,53003
607,1.378897196e-05,53015
608,6.943691005e-06,49671
609,9.840400708e-06,49676
610,1.050218361e-05,49677
611,5.170480108e-06,49679
612,1.198991595e-05,49684
613,3.859045137e-06,49685
614,6.297871096e-06,49686
615,5.8838109e-06,49690
616,3.980704605e-06,49693
617,9.487475836e-06,49694
618,7.738926797e-06,49696
619,9.550838513e-06,49697
620,7.682311661e-06,49700
621,4.966982033e-06,49702
622,4.393912604e-06,49703
623,9.008559573e-06,49704
624,5.189659987e-06,49705
625,5.613873782e-06,49706
626,4.989567969e-06,49707
627,4.930230261e-06,49709
628,3.757720833e-06,49710
629,1.16953106e-05,49711
630,6.613087407e-06,49712
631,9.170905287e-06,49714
632,8.406808774e-06,49716
633,1.204112323e-05,49717
634,3.640486966e-06,49719
635,4.870070825e-06,49720
636,7.18946194e-06,49721
637,3.912135526e-06,49722
638,5.391095783e-06,49723
639,7.639261639e-06,49724
640,1.931555016e-05,23431
641,1.716926636e-05,23439
642,2.271231278e-05,23444
643,1.422882724e-05,23449
644,1.607004015e-05,23450
645,1.586077997e-05,23457
646,1.230790986e-05,23460
647,1.911146865e-05,23469
648,2.153884998e-05,23473
649,1.963729846e-05,23478
650,1.769357186e-05,23511
651,1.815142969e-05,23519
652,2.113266601e-05,23521
653,1.505883665e-05,23523
654,1.813018571e-05,23529
655,1.862001591e-05,23551
656,1.853129106e-05,23554
657,1.912255539e-05,23563
658,2.013802441e-05,23572
659,1.359785256e-05,23577
660,1.941344999e-05,23588
661,2.177807255e-05,23597
662,2.037609556e-05,23601
663,2.251300066e-05,23609
664,2.264638351e-05,23619
665,1.775601959e-05,23620
666,2.169080472e-05,23640
667,1.667147808e-05,23673
668,1.693102968e-05,23687
669,1.247374712e-05,23692
670,1.466207868e-05,23709
671,1.421691195e-05,23727
672,2.403633334e-05,43930
673,2.445568316e-05,43942
674,3.698352157e-05,43969
675,1.631346095e-05,44022
676,2.821581256e-05,44051
677,2.907718408e-05,44060
678,3.434249811e-05,44068
679,2.20341808e-05,44092
680,2.16314329e-05,44093
681,2.412214417e-05,44176
682,2.362513987e-05,44178
683,2.575482904e-05,44272
684,2.588978168e-05,44285
685,2.912699347e-05,44407
686,1.644452823e-05,44524
687,1.647827412e-05,44552
688,1.81433079e-05,44629
689,2.212627987e-05,44780
690,1.910709216e-05,44804
691,2.294275873e-05,44856
692,1.44752903e-05,44858
693,2.481290539e-05,44903
694,2.152052002e-05,45014
695,3.196959369e-05,45134
696,1.230419912e-05,45141
697,2.39702058e-05,45225
698,2.957513243e-05,45339
699,3.001347432e-05,45341
700,2.553483137e-05,45379
701,2.903980021e-05,45438
702,2.371320079e-05,45514
703,3.355527951e-05,45529
704,1.073021667e-05,5948
705,1.008732852e-05,5955
706,1.505178989e-05,5979
707,1.662704926e-05,5996
708,1.61806438e-05,6064
709,1.067083031e-05,6065
710,1.090912338e-05,6088
711,1.37714178e-05,6091
712,1.477149272e-05,6106
713,1.653478103e-05,6107
714,1.27544763e-05,6109
715,1.149592663e-05,6116
716,2.046424197e-05,6157
717,1.853981666e-05,6180
718,1.361514569e-05,6269
719,1.30813678e-05,6347
720,1.210579103e-05,6364
721,1.678427907e-05,6461
722,2.261396548e-05,6526
723,1.601405711e-05,6532
724,2.367713751e-05,6564
725,1.912681546e-05,6577
726,1.085721124e-05,6600
727,1.590224383e-05,6627
728,1.432909994e-05,6628
729,1.763607725e-05,6663
730,1.681551839e-05,6767
731,2.628194488e-05,6768
732,2.306621718e-05,6815
733,2.197150388e-05,6896
734,2.219720773e-05,6904
735,2.0405334e-05,6949
736,1.363826686e-05,15232
737,9.793650861e-06,15253
738,1.203279862e-05,15303
739,1.071656789e-05,15353
740,1.359520866e-05,15366
741,9.745835996e-06,15386
742,9.935302842e-06,15401
743,1.115620944e-05,15441
744,9.487677744e-06,15442
745,1.186562713e-05,15450
746,9.089931154e-06,15461
747,1.043694647e-05,15491
748,7.970145816e-06,15492
749,1.019037609e-05,15501
750,9.284090083e-06,15511
751,8.076827726e-06,15520
752,1.278809668e-05,15588
753,6.776679584e-06,15621
754,8.533769687e-06,15634
755,8.970349882e-06,15670
756,1.296143e-05,15694
757,1.412426172e-05,15707
758,1.117421198e-05,15726
759,8.911728401e-06,15746
760,7.989700862e-06,15754
761,7.438374269e-06,15775
762,9.904086255e-06,15784
763,1.36263252e-05,15795
764,1.630953557e-05,15830
765,1.295954007e-05,15881
766,1.177791546e-05,15885
767,1.324607638e-05,15892
768,1.990366582e-05,47895
769,7.294032912e-06,47896
770,9.812593817e-06,47897
771,7.188007658e-06,47899
772,1.189091199e-05,47908
773,1.379121295e-05,47914
774,1.315397458e-05,47918
775,8.575725587e-06,47920
776,1.289529519e-05,47928
777,1.155833252e-05,47943
778,1.137124946e-05,47947
779,7.534979432e-06,47956
780,6.445378403e-06,47959
781,1.707014599e-05,47974
782,1.057217742e-05,47988
783,9.831033822e-06,47991
784,2.071271956e-05,47994
785,1.681057074e-05,48012
786,8.958752915e-06,48024
787,1.044088094e-05,48025
788,1.531279304e-05,48035
789,6.67723225e-06,48044
790,8.952129974e-06,48048
791,9.080339623e-06,48051
792,1.102662736e-05,48052
793,1.030577914e-05,48057
794,1.601079566e-05,48065
795,9.020373e-06,48070
796,1.661986971e-05,48071
797,1.126225652e-05,48088
798,9.883966413e-06,48100
799,6.375966677e-06,48101
800,7.879240002e-06,29379
801,9.810694792e-06,29381
802,1.553641232e-05,29382
803,1.659307964e-05,29394
804,1.711776895e-05,29397
805,2.051261981e-05,29401
806,1.846638588e-05,29404
807,1.523089395e-05,29405
808,1.910676838e-05,29408
809,2.194739136e-05,29423
810,9.277386198e-06,29426
811,9.728756595e-06,29427
812,1.277556112e-05,29438
813,1.454072844e-05,29446
814,1.018185321e-05,29453
815,1.826449261e-05,29454
816,1.794082345e-05,29455
817,1.392311242e-05,29456
818,1.293007972e-05,29467
819,1.331857584e-05,29470
820,1.727327617e-05,29472
821,1.078246896e-05,29481
822,1.025515758e-05,29483
823,1.387865996e-05,29484
824,1.193837306e-05,29487
825,1.043737666e-05,29488
826,1.961657472e-05,29506
827,1.35341752e-05,29516
828,1.719396278e-05,29521
829,1.565567436e-05,29526
830,1.416087071e-05,29532
831,1.672793951e-05,29536
832,1.13254373e-05,12001
833,7.806072972e-06,12027
834,1.316772978e-05,12029
835,9.943825717e-06,12057
836,8.808795428e-06,12059
837,8.271829756e-06,12110
838,1.013624205e-05,12122
839,7.974999789e-06,12183
840,7.925945283e-06,12189
841,8.099587831e-06,12194
842,1.104442617e-05,12246
843,8.629155673e-06,12340
844,8.484470527e-06,12348
845,9.602373211e-06,12351
846,8.638940926e-06,12366
847,8.885926945e-06,12377
848,9.828963812e-06,12384
849,1.117157808e-05,12396
850,7.538795217e-06,12408
851,6.256149845e-06,12455
852,9.069589396e-06,12458
853,8.224745216e-06,12470
854,7.612545232e-06,12480
855,7.984411241e-06,12485
856,9.322771803e-06,12490
857,1.246308511e-05,12492
858,7.629530046e-06,12555
859,9.737412256e-06,12592
860,9.150962796e-06,12650
861,8.795209396e-06,12679
862,1.031662669e-05,12743
863,7.340976936e-06,12769
864,1.239640551e-05,40861
865,9.375318768e-06,40862
866,1.153565518e-05,40863
867,1.57799077e-05,40865
868,1.338319544e-05,40866
869,1.367925324e-05,40870
870,1.457684903e-05,40887
871,1.557939322e-05,40888
872,1.340473682e-05,40891
873,1.155416703e-05,40898
874,2.105834028e-05,40900
875,8.282662748e-06,40901
876,1.536131276e-05,40907
877,1.450182026e-05,40908
878,1.600256837e-05,40910
879,1.456956488e-05,40913
880,1.827901724e-05,40914
881,1.328489907e-05,40915
882,1.503241674e-05,40916
883,2.456472248e-05,40926
884,1.113680901e-05,40927
885,1.923791569e-05,40928
886,1.343879194e-05,40931
887,2.089962618e-05,40936
888,1.059691931e-05,40943
889,1.837459058e-05,40949
890,1.233641615e-05,40958
891,9.809750736e-06,40974
892,1.829277971e-05,40975
893,1.370359496e-05,40980
894,1.255437746e-05,40986
895,2.345423854e-05,40989
896,2.06257555e-05,44244
897,2.019717613e-05,44248
898,1.694416278e-05,44249
899,1.531147791e-05,44254
900,1.885300298e-05,44261
901,1.712870471e-05,44270
902,1.197465826e-05,44278
903,2.564007445e-05,44289
904,1.618781789e-05,44295
905,1.332812553e-05,44296
906,1.584427446e-05,44300
907,1.271938891e-05,44307
908,2.202128417e-05,44309
909,1.906076795e-05,44315
910,1.511942264e-05,44322
911,2.531734754e-05,44328
912,2.583219612e-05,44332
913,1.612588494e-05,44338
914,3.082277908e-05,44343
915,1.528898247e-05,44350
916,1.170775977e-05,44351
917,1.835119656e-05,44352
918,1.678987246e-05,44369
919,1.134497234e-05,44372
920,1.236998651e-05,44373
921,1.274805163e-05,44398
922,1.323532797e-05,44425
923,1.952472849e-05,44427
924,1.636245361e-05,44432
925,2.144944119e-05,44439
926,2.511536331e-05,44452
927,1.854264701e-05,44461
928,3.31786614e-05,3728
929,3.301289689e-05,3756
930,3.672266394e-05,3758
931,2.859054621e-05,3771
932,2.875504651e-05,3772
933,2.783115633e-05,3784
934,2.876202961e-05,3816
935,2.62134381e-05,3837
936,2.695183321e-05,3849
937,2.525607852e-05,3852
938,3.288595326e-05,3853
939,2.839996705e-05,3879
940,2.999794015e-05,3881
941,2.407022112e-05,3889
942,2.504882286e-05,3897
943,2.912886703e-05,3916
944,2.450986358e-05,3979
945,2.395101546e-05,3989
946,2.732723988e-05,3997
947,2.576047336e-05,4004
948,2.622843567e-05,4027
949,2.697391938e-05,4028
950,3.137887688e-05,4062
951,2.914522338e-05,4138
952,2.856539504e-05,4139
953,2.917340316e-05,4145
954,3.465049667e-05,4150
955,3.092887709e-05,4151
956,2.596352351e-05,4176
957,3.348845712e-05,4198
958,3.24342036e-05,4226
959,3.179342457e-05,4239
960,2.793732347e-05,11721
961,3.522626503e-05,11760
962,2.450278771e-05,11766
963,2.798191417e-05,11793
964,2.677783232e-05,11901
965,2.798892274e-05,11945
966,3.055708657e-05,11966
967,3.373017898e-05,11985
968,3.140260014e-05,11989
969,2.303907422e-05,11997
970,2.635555211e-05,12004
971,2.942462015e-05,12023
972,4.016144158e-05,12024
973,2.866543764e-05,12066
974,2.229808524e-05,12102
975,2.815157495e-05,12104
976,2.793493695e-05,12118
977,2.950897579e-05,12135
978,3.23567001e-05,12160
979,3.33717835e-05,12242
980,2.649392263e-05,12251
981,2.475153087e-05,12264
982,3.483790351e-05,12265
983,2.316322571e-05,12276
984,3.045949416e-05,12280
985,2.491379928e-05,12305
986,2.938444595e-05,12317
987,2.735237467e-05,12324
988,2.480982403e-05,12394
989,2.371447772e-05,12403
990,2.690771362e-05,12412
991,2.743833647e-05,12422
992,1.295207858e-05,56142
993,1.425059418e-05,56152
994,1.001960391e-05,56153
995,6.902727819e-06,56154
996,9.908886568e-06,56156
